Name;Passport;City from;City to;Date from;Date to;Train;Seat;Cost;Card 
Бухарцев Альберт Тимофеевич;7362603084;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;3-86;3564;2216243879899847
Чегодаев Тарас Георгиевич;6562057966;Ростов-на-Дону;Омск;2024-01-24 11:00:00;2024-01-31 08:00:00;237;7-18;4045;2216242111566178
Шаверин Никита Виталиевич;8093130127;Санкт-Петербург;Екатеринбург;2023-07-29 02:00:00;2023-08-03 23:00:00;375;6-24;3908;5154298691381408
Сажиганов Артур Павлович;1724884734;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;7-82;2990;4377737953445987
Ванторин Владислав Максимович;6461709594;Волгоград;Пермь;2023-05-14 04:00:00;2023-05-17 21:00:00;597;10-88;4904;4279662504561340
Шадов Яков Валериевич;9413306021;Казань;Пермь;2024-04-26 14:00:00;2024-04-29 10:00:00;771;7-24;22040;5213244605144935
Галутина Ксения Яковлевна;9245450000;Пермь;Москва;2023-09-01 20:00:00;2023-09-08 00:00:00;549;7-72;3530;4377730581066729
Ледянкина Вероника Валерьевна;5160748525;Ростов-на-Дону;Челябинск;2024-03-30 15:00:00;2024-04-06 16:00:00;788;6-43;18038;5154290142674137
Хапанцева Ксения Яковлевна;9498151518;Челябинск;Самара;2023-12-03 03:00:00;2023-12-07 12:00:00;193;3-10;6367;2195392894621241
Чичиков Валерий Георгиевич;7682717247;Ростов-на-Дону;Воронеж;2023-05-12 10:00:00;2023-05-14 00:00:00;368;3-14;4668;4105845784243372
Ведмикина Карина Яковлевна;4576019600;Челябинск;Новосибирск;2023-06-03 02:00:00;2023-06-08 17:00:00;413;3-51;2447;4279662856628151
Тосунова Полина Николаевна;4034432290;Казань;Пермь;2024-04-26 14:00:00;2024-04-29 10:00:00;771;8-52;9657;5469358194455812
Босяцкий Антон Николаевич;2218105635;Пермь;Казань;2024-01-06 02:00:00;2024-01-09 16:00:00;233;3-85;4178;4105846766618847
Трейнов Николай Валериевич;8749388924;Челябинск;Самара;2023-12-03 03:00:00;2023-12-07 12:00:00;193;3-92;3660;4105842571226304
Вельминова Мария Евгеньевна;8791858325;Москва;Челябинск;2023-06-14 04:00:00;2023-06-16 20:00:00;73;5-40;3538;5469353768650146
Анидинова Оксана Василевна;7791772072;Москва;Челябинск;2023-06-14 04:00:00;2023-06-16 20:00:00;73;3-5;2300;2216248290903212
Собакина Виктория Богдановна;2244749775;Воронеж;Самара;2023-06-13 23:00:00;2023-06-20 10:00:00;286;6-56;4971;2195399526248728
Чебушин Александр Романович;9392030818;Санкт-Петербург;Пермь;2024-04-30 17:00:00;2024-05-06 12:00:00;141;4-10;4790;2216244389623955
Федешева Екатерина Викторовна;5949727567;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;1-23;3471;2195393385220686
Тачигина Жанна Сергеевна;5399094844;Волгоград;Пермь;2023-05-14 04:00:00;2023-05-17 21:00:00;597;9-44;3774;2216248765711484
Быликина Марина Евгеньевна;7161696720;Волгоград;Пермь;2023-05-14 04:00:00;2023-05-17 21:00:00;597;2-57;5924;5154295011706144
Куровлева Маргарита Максимовна;1808517108;Ростов-на-Дону;Воронеж;2023-11-27 22:00:00;2023-12-02 23:00:00;138;9-4;3616;2279011337897991
Шарихина Алла Леонидовна;8874648097;Казань;Пермь;2024-04-26 14:00:00;2024-04-29 10:00:00;771;2-80;23230;2216241239907168
Туйсина Вера Аркадьевна;3159656387;Красноярск;Краснодар;2024-03-04 06:00:00;2024-03-10 16:00:00;596;9-88;3370;2279016287029713
Мишаткин Вадим Сергеевич;3162940753;Краснодар;Нижний Новгород;2023-09-25 11:00:00;2023-09-26 22:00:00;95;1-88;4766;5154292760560522
Главатский Валерий Георгиевич;5922601840;Ростов-на-Дону;Воронеж;2023-11-27 22:00:00;2023-12-02 23:00:00;138;3-64;4077;2195397846526166
Бешменева Валентина Евгеньевна;5526372188;Пермь;Самара;2023-05-22 15:00:00;2023-05-27 09:00:00;331;5-81;3901;2216242265706261
Вахатов Константин Георгиевич;4599555463;Нижний Новгород;Волгоград;2023-07-29 00:00:00;2023-08-03 18:00:00;357;6-10;4382;2195392054409031
Ситнянских Зинаида Алексеевна;5085353522;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;6-47;2547;2279013704363030
Энуарова Алёна Аркадьевна;4017652580;Самара;Волгоград;2023-10-26 15:00:00;2023-10-28 05:00:00;710;10-82;8475;5154290784704531
Разувакин Григорий Денисович;3999260371;Краснодар;Нижний Новгород;2023-09-25 11:00:00;2023-09-26 22:00:00;95;2-1;2142;2279017747672632
Сементин Андрей Василиевич;8030973824;Пермь;Ростов-на-Дону;2023-11-13 13:00:00;2023-11-20 16:00:00;145;3-35;2710;2279017859233645
Пестроухов Степан Кириллович;4848621790;Ростов-на-Дону;Воронеж;2023-11-27 22:00:00;2023-12-02 23:00:00;138;10-25;2113;4279663420712047
Друкарева Раиса Михайловна;9114170804;Ростов-на-Дону;Омск;2024-01-24 11:00:00;2024-01-31 08:00:00;237;5-66;5067;2195397677619980
Шмыров Николай Алексеевич;4423371946;Челябинск;Воронеж;2023-08-09 07:00:00;2023-08-15 10:00:00;403;7-66;3116;5154292943559216
Курюгин Вячеслав Вадимович;3464218870;Ростов-на-Дону;Челябинск;2024-03-30 15:00:00;2024-04-06 16:00:00;788;6-67;20300;2279011494709110
Торчилова Алина Эдуардовна;7334644511;Пермь;Ростов-на-Дону;2023-11-13 13:00:00;2023-11-20 16:00:00;145;4-2;2425;4377730768032776
Донина Лиза Василевна;8873913884;Челябинск;Воронеж;2023-08-09 07:00:00;2023-08-15 10:00:00;403;6-70;3369;2279015625636605
Кругалев Георгий Петрович;6211857765;Санкт-Петербург;Екатеринбург;2023-07-29 02:00:00;2023-08-03 23:00:00;375;7-51;2870;4105842847875990
Маклецкий Герасим Яковлевич;8338194707;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;10-8;3218;2216248699685989
Ситроилова Виолетта Валерьевна;4036724893;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;8-22;6401;2216249249965765
Шилякова Карина Никитична;2295467888;Самара;Новосибирск;2024-01-25 21:00:00;2024-01-30 15:00:00;402;9-25;4075;4377733510950295
Филасов Виталий Игоревич;7908246513;Краснодар;Нижний Новгород;2023-09-25 11:00:00;2023-09-26 22:00:00;95;6-67;3168;2195392626217241
Жеглов Юрий Валериевич;8911803333;Челябинск;Новосибирск;2023-06-03 02:00:00;2023-06-08 17:00:00;413;3-59;2059;2216248145412333
Сверлов Антон Данилович;1230922219;Санкт-Петербург;Пермь;2024-04-30 17:00:00;2024-05-06 12:00:00;141;7-31;2447;5154296303052823
Некрасова Алена Романовна;1743423485;Пермь;Самара;2023-05-22 15:00:00;2023-05-27 09:00:00;331;1-85;4503;2279017076800886
Сарнакова Ирина Богдановна;9051361584;Новосибирск;Нижний Новгород;2023-08-02 23:00:00;2023-08-09 18:00:00;279;6-89;4118;4279663476988268
Гудашев Антон Викторович;8223058674;Краснодар;Нижний Новгород;2023-09-25 11:00:00;2023-09-26 22:00:00;95;7-81;2796;4377734326220223
Цораева Алина Петровна;6448222840;Красноярск;Краснодар;2024-03-04 06:00:00;2024-03-10 16:00:00;596;5-44;4312;4279666927884097
Дубальская Ольга Егоровна;5598883469;Красноярск;Краснодар;2024-03-04 06:00:00;2024-03-10 16:00:00;596;6-68;6148;5154298732674037
Каненкова Алёна Никитична;2681508232;Санкт-Петербург;Пермь;2024-04-30 17:00:00;2024-05-06 12:00:00;141;10-89;3991;2216248455734004
Трескина Алла Игоревна;7111116314;Пермь;Нижний Новгород;2023-08-29 05:00:00;2023-09-04 21:00:00;702;3-44;11017;5154296627738120
Конофеева Ксения Алексеевна;6837923338;Казань;Самара;2023-10-12 06:00:00;2023-10-15 04:00:00;238;2-84;6263;5154296537841133
Зенкин Артём Романович;4504077231;Красноярск;Краснодар;2024-03-04 06:00:00;2024-03-10 16:00:00;596;7-94;4672;5213249746468162
Кулинова Наталия Евгеньевна;2387120752;Краснодар;Челябинск;2023-12-29 20:00:00;2024-01-03 23:00:00;453;5-71;3586;2216249266907043
Келасьева Ирина Вадимовна;1978441132;Ростов-на-Дону;Воронеж;2023-11-27 22:00:00;2023-12-02 23:00:00;138;4-23;4882;2195394988216597
Левещин Юрий Аркадиевич;4171774555;Ростов-на-Дону;Челябинск;2024-03-30 15:00:00;2024-04-06 16:00:00;788;4-45;28869;4105845768714040
Молодцева Ева Романовна;7457578869;Пермь;Казань;2024-01-06 02:00:00;2024-01-09 16:00:00;233;10-87;6267;5154299075748766
Кракова Яна Сергеевна;9056640296;Казань;Уфа;2024-03-03 09:00:00;2024-03-05 07:00:00;582;1-69;3323;5154295799514306
Подрезнов Виктор Борисович;2782200240;Ростов-на-Дону;Воронеж;2023-11-27 22:00:00;2023-12-02 23:00:00;138;4-15;2077;4105847601670700
Остяков Федор Сергеевич;3423277133;Казань;Новосибирск;2023-05-19 10:00:00;2023-05-21 14:00:00;80;10-76;4668;4377737913614856
Асташов Ярослав Тимофеевич;2584278788;Челябинск;Новосибирск;2023-06-03 02:00:00;2023-06-08 17:00:00;413;4-33;3064;2279012544544258
Уразманов Никита Леонидович;8957496618;Пермь;Казань;2024-01-06 02:00:00;2024-01-09 16:00:00;233;8-54;6003;4105849783083499
Игумин Роман Евгеньевич;7831600099;Красноярск;Краснодар;2024-03-04 06:00:00;2024-03-10 16:00:00;596;1-38;3892;4279669610205698
Черменцева Оксана Романовна;7961824719;Санкт-Петербург;Екатеринбург;2023-07-29 02:00:00;2023-08-03 23:00:00;375;1-17;3099;4105846003175409
Качанкова Вероника Василевна;2836831795;Самара;Новосибирск;2024-01-25 21:00:00;2024-01-30 15:00:00;402;3-11;3647;5469359875895881
Коломытов Евгений Фёдорович;7682570455;Красноярск;Краснодар;2024-03-04 06:00:00;2024-03-10 16:00:00;596;4-77;3178;5469350026325103
Сеянин Геннадий Антонович;1408327041;Нижний Новгород;Волгоград;2023-07-29 00:00:00;2023-08-03 18:00:00;357;5-50;2566;4279665622420281
Каукина Ирина Олеговна;5239951129;Казань;Уфа;2024-03-03 09:00:00;2024-03-05 07:00:00;582;8-62;3834;2279017659099906
Бердыкина Анастасия Борисовна;3488227562;Ростов-на-Дону;Воронеж;2023-11-27 22:00:00;2023-12-02 23:00:00;138;7-53;4585;4105847469360977
Веничев Владислав Антонович;8019008946;Москва;Челябинск;2023-06-14 04:00:00;2023-06-16 20:00:00;73;5-41;3456;4105842582116220
Каканова Алёна Игоревна;6644470098;Казань;Пермь;2024-05-01 17:00:00;2024-05-04 22:00:00;144;7-15;3681;5213247684812751
Агапенков Эдуард Максимович;3702919822;Нижний Новгород;Волгоград;2023-07-29 00:00:00;2023-08-03 18:00:00;357;5-59;2934;2279016158503550
Пудяков Николай Юрьевич;9799823612;Пермь;Ростов-на-Дону;2023-11-13 13:00:00;2023-11-20 16:00:00;145;4-89;4193;4279667041968639
Кузалева Алена Олеговна;6490573038;Санкт-Петербург;Пермь;2024-04-30 17:00:00;2024-05-06 12:00:00;141;7-60;4008;2195390847790231
Сущикова Софья Михайловна;3366738043;Пермь;Казань;2024-01-06 02:00:00;2024-01-09 16:00:00;233;3-75;4876;2216245592497213
Курамбаев Альберт Сергеевич;8492198849;Пермь;Уфа;2024-02-20 02:00:00;2024-02-24 16:00:00;769;8-69;28718;4105842703344984
Арекаева Алла Егоровна;5189520906;Краснодар;Челябинск;2023-12-29 20:00:00;2024-01-03 23:00:00;453;1-62;5656;2216241626111425
